Size,Shape,EX,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
2.80-2.999,PRINCESS,L,-14,-14,-14,-14,-15,-16,-16
2.80-2.999,PRINCESS,M,,,,,,,
,PRINCESS,,,,,,,,
3.01-3.09,PRINCESS,3.01-3.09,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
3.01-3.09,PRINCESS,D,-52,-48,-47,-44,-43,-46,-45
3.01-3.09,PRINCESS,E,,-48,-47,-44,-43,-46,-45
3.01-3.09,PRINCESS,F,,-47,-47,-44,-43,-46,-45
3.01-3.09,PRINCESS,G,,-45,-45,-43,-43,-46,-45
3.01-3.09,PRINCESS,H,,-45,-45,-43,-43,-46,-45
3.01-3.09,PRINCESS,I,,-45,-45,-43,-43,-46,-45
3.01-3.09,PRINCESS,J,,,,,,,
3.01-3.09,PRINCESS,K,,,,,,,
3.01-3.09,PRINCESS,L,,,,,,,
3.01-3.09,PRINCESS,M,,,,,,,
,PRINCESS,,,,,,,,
4.01-4.09,PRINCESS,4.01-4.09,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
4.01-4.09,PRINCESS,D,-54,-50,-49,-46,-45,-48,-47
4.01-4.09,PRINCESS,E,,-50,-49,-46,-45,-48,-47
4.01-4.09,PRINCESS,F,,-49,-49,-46,-45,-48,-47
4.01-4.09,PRINCESS,G,,-47,-47,-45,-45,-48,-47
4.01-4.09,PRINCESS,H,,-47,-47,-45,-45,-48,-47
4.01-4.09,PRINCESS,I,,-47,-47,-45,-45,-48,-47
4.01-4.09,PRINCESS,J,,,,,,,
4.01-4.09,PRINCESS,K,,,,,,,
4.01-4.09,PRINCESS,L,,,,,,,
4.01-4.09,PRINCESS,M,,,,,,,
,PRINCESS,,,,,,,,
5.01-5.09,PRINCESS,5.01-5.09,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
5.01-5.09,PRINCESS,D,-54,-50,-49,-46,-45,-48,-47
5.01-5.09,PRINCESS,E,,-50,-49,-46,-45,-48,-47
5.01-5.09,PRINCESS,F,,-49,-49,-46,-45,-48,-47
5.01-5.09,PRINCESS,G,,-47,-47,-45,-45,-48,-47
5.01-5.09,PRINCESS,H,,-47,-47,-45,-45,-48,-47
5.01-5.09,PRINCESS,I,,-47,-47,-45,-45,-48,-47
5.01-5.09,PRINCESS,J,,,,,,,
5.01-5.09,PRINCESS,K,,,,,,,
5.01-5.09,PRINCESS,L,,,,,,,
5.01-5.09,PRINCESS,M,,,,,,,
0.50-0.599,CS,0.50-0.599,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
0.50-0.599,CS,D,-53,-54,-53,-51,-50,-47,-48
0.50-0.599,CS,E,-56,-54,-52,-51,-50,-48,-47
0.50-0.599,CS,F,-54,-53,-51,-50,-49,-48,-46
0.50-0.599,CS,G,-54,-52,-51,-50,-50,-48,-46
0.50-0.599,CS,H,-50,-51,-51,-50,-49,-47,-45
0.50-0.599,CS,I,-52,-51,-52,-51,-51,-49,-45
0.50-0.599,CS,J,,,,,,,
0.50-0.599,CS,K,,,,,,,
0.50-0.599,CS,L,,,,,,,
0.50-0.599,CS,M,,,,,,,
,CS,,,,,,,,
0.60-0.699,CS,0.60-0.699,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
0.60-0.699,CS,D,-45,-42,-43,-46,-44,-43,-47
0.60-0.699,CS,E,-40,-43,-44,-45,-43,-45,-43
0.60-0.699,CS,F,-43,-44,-42,-45,-44,-45,-41
0.60-0.699,CS,G,-41,-42,-43,-42,-44,-44,-41
0.60-0.699,CS,H,-40,-44,-45,-44,-43,-42,-41
0.60-0.699,CS,I,-40,-43,-45,-45,-46,-44,-40
0.60-0.699,CS,J,,,,,,,
0.60-0.699,CS,K,,,,,,,
0.60-0.699,CS,L,,,,,,,
0.60-0.699,CS,M,,,,,,,
,CS,,,,,,,,
0.70-0.799,CS,0.70-0.799,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
0.70-0.799,CS,D,-50,-48,-47,-46,-46,-46,-48
0.70-0.799,CS,E,-45,-47,-47,-47,-46,-49,-49
0.70-0.799,CS,F,-47,-48,-47,-46,-48,-48,-47
0.70-0.799,CS,G,-48,-48,-49,-47,-45,-48,-47
0.70-0.799,CS,H,-49,-47,-47,-47,-43,-44,-44
0.70-0.799,CS,I,-44,-45,-43,-46,-45,-47,-45
0.70-0.799,CS,J,,,,,,,
0.70-0.799,CS,K,,,,,,,
0.70-0.799,CS,L,,,,,,,
0.70-0.799,CS,M,,,,,,,
,CS,,,,,,,,
0.80-0.899,CS,0.80-0.899,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
0.80-0.899,CS,D,-40,-42,-42,-42,-44,-44,-46
0.80-0.899,CS,E,-44,-42,-44,-43,-43,-44,-44
0.80-0.899,CS,F,-43,-43,-43,-42,-42,-45,-44
0.80-0.899,CS,G,-45,-44,-42,-41,-40,-44,-44
0.80-0.899,CS,H,-43,-43,-43,-41,-39,-40,-41
0.80-0.899,CS,I,-41,-39,-41,-39,-39,-41,-41
0.80-0.899,CS,J,0,0,0,0,0,0,0
0.80-0.899,CS,K,,,,,,,
0.80-0.899,CS,L,,,,,,,
0.80-0.899,CS,M,,,,,,,
,CS,,,,,,,,
0.90-0.979,CS,0.90-0.979,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
0.90-0.979,CS,D,-45,-51,-52,-49,-50,-52,-49
0.90-0.979,CS,E,-51,-52,-51,-49,-49,-51,-53
0.90-0.979,CS,F,-51,-51,-49,-50,-50,-50,-52
0.90-0.979,CS,G,-52,-50,-50,-49,-48,-51,-50
0.90-0.979,CS,H,-48,-47,-49,-47,-48,-50,-48
0.90-0.979,CS,I,-46,-50,-48,-47,-49,-50,-51
0.90-0.979,CS,J,,,,,,,
0.90-0.979,CS,K,,,,,,,
0.90-0.979,CS,L,,,,,,,
0.90-0.979,CS,M,,,,,,,
,CS,,,,,,,,
0.98-0.999,CS,0.98-0.999,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
0.98-0.999,CS,D,-42,-48,-49,-46,-47,-49,-46
0.98-0.999,CS,E,-48,-49,-48,-46,-46,-48,-50
0.98-0.999,CS,F,-48,-48,-46,-47,-47,-47,-49
0.98-0.999,CS,G,-49,-47,-47,-46,-45,-48,-47
0.98-0.999,CS,H,-45,-44,-46,-44,-45,-47,-45
0.98-0.999,CS,I,-43,-47,-45,-44,-46,-47,-48
0.98-0.999,CS,J,,,,,,,
0.98-0.999,CS,K,,,,,,,
0.98-0.999,CS,L,,,,,,,
0.98-0.999,CS,M,,,,,,,
,CS,,,,,,,,
1.00-1.099,CS,1.00-1.099,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
1.00-1.099,CS,D,-50,-55,-55,-53,-53,-50,-50
1.00-1.099,CS,E,-56,-54,-55,-55,-52,-52,-52
1.00-1.099,CS,F,-56,-53,-53,-53,-53,-51,-52
1.00-1.099,CS,G,-51,-53,-52,-52,-52,-52,-51
1.00-1.099,CS,H,-47,-46,-46,-50,-48,-54,-51
1.00-1.099,CS,I,-47,-48,-48,-48,-48,-50,-48
1.00-1.099,CS,J,-46,-50,-50,-49,-48,-48,-49
1.00-1.099,CS,K,-50,-50,-48,-47,-48,-48,-49
1.00-1.099,CS,L,-48,-48,-45,-49,-50,-50,-48
1.00-1.099,CS,M,,,,,,,
,CS,,,,,,,,
1.10-1.199,CS,1.10-1.199,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
1.10-1.199,CS,D,-54,-59,-59,-56,-56,-52,-52
1.10-1.199,CS,E,-60,-58,-59,-58,-55,-54,-54
1.10-1.199,CS,F,-60,-57,-57,-56,-56,-53,-54
1.10-1.199,CS,G,-55,-57,-56,-55,-55,-54,-53
1.10-1.199,CS,H,-51,-50,-50,-53,-51,-56,-53
1.10-1.199,CS,I,-51,-52,-52,-51,-51,-52,-50
1.10-1.199,CS,J,-50,-54,-54,-52,-51,-50,-51
1.10-1.199,CS,K,-54,-54,-52,-50,-51,-50,-51
1.10-1.199,CS,L,-52,-52,-49,-52,-53,-52,-50
1.10-1.199,CS,M,,,,,,,
,CS,,,,,,,,
1.20-1.299,CS,1.20-1.299,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
1.20-1.299,CS,D,-45,-40,-38,-36,-35,-35,-36
1.20-1.299,CS,E,-35,-35,-35,-37,-35,-39,-37
1.20-1.299,CS,F,-43,-40,-38,-38,-38,-38,-38
1.20-1.299,CS,G,-42,-40,-40,-38,-37,-37,-40
1.20-1.299,CS,H,-38,-38,-37,-36,-34,-36,-40
1.20-1.299,CS,I,-39,-40,-39,-39,-42,-41,-38
1.20-1.299,CS,J,-37,-38,-38,-39,-40,-45,-42
1.20-1.299,CS,K,-37,-40,-42,-40,-40,-40,-40
1.20-1.299,CS,L,-40,-40,-40,-40,-38,-45,-45
1.20-1.299,CS,M,,,,,,,
,CS,,,,,,,,
1.30-1.399,CS,1.30-1.399,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
1.30-1.399,CS,D,-29,-27,-27,-28,-24,-25,-26
1.30-1.399,CS,E,-32,-27,-23,-28,-28,-31,-28
1.30-1.399,CS,F,-33,-29,-29,-29,-28,-28,-28
1.30-1.399,CS,G,-30,-29,-29,-29,-30,-32,-31
1.30-1.399,CS,H,-31,-31,-28,-27,-27,-31,-31
1.30-1.399,CS,I,-31,-30,-30,-30,-30,-32,-32
1.30-1.399,CS,J,-31,-32,-30,-28,-26,-29,-30
1.30-1.399,CS,K,-31,-32,-30,-29,-30,-28,-28
1.30-1.399,CS,L,-30,-29,-29,-29,-28,-29,-28
1.30-1.399,CS,M,,,,,,,
,CS,,,,,,,,
1.40-1.499,CS,1.40-1.499,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
1.40-1.499,CS,D,-28,-26,-25,-23,-23,-24,-25
1.40-1.499,CS,E,-27,-26,-22,-22,-22,-24,-25
1.40-1.499,CS,F,-25,-24,-23,-20,-20,-22,-23
1.40-1.499,CS,G,-24,-22,-20,-18,-19,-20,-24
1.40-1.499,CS,H,-24,-22,-22,-20,-20,-23,-27
1.40-1.499,CS,I,-23,-22,-22,-24,-24,-26,-28
1.40-1.499,CS,J,-25,-27,-27,-27,-25,-25,-25
1.40-1.499,CS,K,-25,-23,-22,-22,-23,-23,-24
1.40-1.499,CS,L,-25,-24,-24,-24,-23,-24,-25
1.40-1.499,CS,M,,,,,,,
,CS,,,,,,,,
1.50-1.599,CS,1.50-1.599,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
1.50-1.599,CS,D,-40,-38,-37,-40,-41,-43,-41
1.50-1.599,CS,E,-43,-44,-40,-42,-43,-44,-42
1.50-1.599,CS,F,-40,-40,-41,-41,-42,-43,-42
1.50-1.599,CS,G,-42,-41,-40,-40,-39,-40,-42
1.50-1.599,CS,H,-40,-39,-40,-41,-39,-41,-43
1.50-1.599,CS,I,-40,-40,-40,-40,-42,-43,-43
1.50-1.599,CS,J,-38,-38,-37,-36,-38,-40,-42
1.50-1.599,CS,K,-37,-37,-35,-35,-38,-40,-42
1.50-1.599,CS,L,-35,-37,-36,-37,-39,-39,-37
1.50-1.599,CS,M,,,,,,,
,CS,,,,,,,,
1.60-1.699,CS,1.60-1.699,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
1.60-1.699,CS,D,-43,-41,-40,-42,-43,-43,-41
1.60-1.699,CS,E,-46,-47,-43,-44,-45,-44,-42
1.60-1.699,CS,F,-43,-43,-44,-43,-44,-43,-42
1.60-1.699,CS,G,-45,-44,-43,-42,-41,-40,-42
1.60-1.699,CS,H,-43,-42,-43,-43,-41,-41,-43
1.60-1.699,CS,I,-43,-43,-43,-42,-44,-43,-43
1.60-1.699,CS,J,-41,-41,-40,-38,-40,-40,-42
1.60-1.699,CS,K,-40,-40,-38,-37,-40,-40,-42
1.60-1.699,CS,L,-38,-40,-39,-39,-41,-39,-37
1.60-1.699,CS,M,,,,,,,
,CS,,,,,,,,
1.70-1.799,CS,1.70-1.799,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
1.70-1.799,CS,D,-31,-31,-29,-31,-34,-36,-33
1.70-1.799,CS,E,-31,-30,-30,-28,-32,-37,-40
1.70-1.799,CS,F,-32,-32,-33,-32,-30,-34,-39
1.70-1.799,CS,G,-32,-31,-30,-30,-31,-33,-37
1.70-1.799,CS,H,-32,-32,-33,-32,-33,-32,-35
1.70-1.799,CS,I,-30,-30,-30,-30,-30,-30,-32
1.70-1.799,CS,J,-28,-27,-27,-27,-30,-30,-30
1.70-1.799,CS,K,-30,-30,-30,-29,-30,-30,-32
1.70-1.799,CS,L,-30,-30,-28,-28,-32,-32,-32
1.70-1.799,CS,M,,,,,,,
,CS,,,,,,,,
1.80-1.899,CS,1.80-1.899,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
1.80-1.899,CS,D,-29,-28,-28,-29,-30,-27,-26
1.80-1.899,CS,E,-29,-28,-28,-26,-29,-28,-27
1.80-1.899,CS,F,-30,-29,-29,-30,-29,-32,-30
1.80-1.899,CS,G,-31,-30,-28,-28,-27,-28,-28
1.80-1.899,CS,H,-30,-30,-30,-30,-29,-29,-29
1.80-1.899,CS,I,-27,-27,-27,-27,-27,-26,-27
1.80-1.899,CS,J,-27,-26,-26,-25,-25,-25,-29
1.80-1.899,CS,K,-25,-25,-25,-25,-25,-29,-30
1.80-1.899,CS,L,-25,-25,-25,-25,-25,-29,-30
1.80-1.899,CS,M,,,,,,,
,CS,,,,,,,,
1.90-1.999,CS,1.90-1.999,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
1.90-1.999,CS,D,-23,-23,-23,-23,-23,-23,-23
1.90-1.999,CS,E,-22,-21,-21,-21,-21,-23,-23
1.90-1.999,CS,F,-23,-23,-23,-23,-23,-23,-22
1.90-1.999,CS,G,-23,-23,-23,-22,-23,-21,-22
1.90-1.999,CS,H,-22,-21,-21,-22,-22,-22,-21
1.90-1.999,CS,I,-22,-21,-20,-20,-22,-20,-20
1.90-1.999,CS,J,-22,-22,-22,-20,-20,-24,-24
1.90-1.999,CS,K,-21,-20,-20,-20,-22,-22,-22
1.90-1.999,CS,L,-22,-20,-20,-20,-20,-24,-24
1.90-1.999,CS,M,,,,,,,
,CS,,,,,,,,
2.00-2.099,CS,2.00-2.099,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
2.00-2.099,CS,D,-41,-40,-40,-40,-43,-40,-39
2.00-2.099,CS,E,-40,-37,-37,-38,-41,-42,-42
2.00-2.099,CS,F,-40,-40,-40,-38,-40,-40,-40
2.00-2.099,CS,G,-40,-39,-39,-39,-37,-38,-39
2.00-2.099,CS,H,-41,-41,-40,-40,-37,-38,-36
2.00-2.099,CS,I,-37,-37,-36,-36,-36,-35,-36
2.00-2.099,CS,J,-37,-37,-36,-36,-35,-38,-38
2.00-2.099,CS,K,-36,-36,-36,-36,-37,-37,-37
2.00-2.099,CS,L,-39,-38,-38,-38,-37,-40,-40
2.00-2.099,CS,M,,,,,,,
,CS,,,,,,,,
2.10-2.199,CS,2.10-2.199,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
2.10-2.199,CS,D,-45,-44,-44,-43,-46,-42,-41
2.10-2.199,CS,E,-44,-41,-41,-41,-44,-44,-44
2.10-2.199,CS,F,-44,-44,-44,-41,-43,-42,-42
2.10-2.199,CS,G,-44,-43,-43,-42,-40,-40,-41
2.10-2.199,CS,H,-45,-45,-44,-43,-40,-40,-38
2.10-2.199,CS,I,-41,-41,-40,-39,-39,-37,-38
2.10-2.199,CS,J,-41,-41,-40,-39,-38,-40,-40
2.10-2.199,CS,K,-40,-40,-40,-39,-40,-39,-39
2.10-2.199,CS,L,-43,-42,-42,-41,-40,-42,-42
2.10-2.199,CS,M,,,,,,,
,CS,,,,,,,,
2.20-2.499,CS,2.20-2.499,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
2.20-2.499,CS,D,-37,-36,-36,-36,-39,-36,-35
2.20-2.499,CS,E,-36,-33,-33,-34,-37,-38,-38
2.20-2.499,CS,F,-36,-36,-36,-34,-36,-36,-36
2.20-2.499,CS,G,-36,-35,-35,-35,-33,-34,-35
2.20-2.499,CS,H,-37,-37,-36,-36,-33,-34,-32
2.20-2.499,CS,I,-33,-33,-32,-32,-32,-31,-32
2.20-2.499,CS,J,-33,-33,-32,-32,-31,-34,-34
2.20-2.499,CS,K,-32,-32,-32,-32,-33,-33,-33
2.20-2.499,CS,L,-35,-34,-34,-34,-33,-36,-36
2.20-2.499,CS,M,,,,,,,
,CS,,,,,,,,
2.50-2.699,CS,2.50-2.699,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
2.50-2.699,CS,D,-34,-33,-33,-33,-36,-33,-32
2.50-2.699,CS,E,-33,-30,-30,-31,-34,-35,-35
2.50-2.699,CS,F,-33,-33,-33,-31,-33,-33,-33
2.50-2.699,CS,G,-33,-32,-32,-32,-30,-31,-32
2.50-2.699,CS,H,-34,-34,-33,-33,-30,-31,-29
2.50-2.699,CS,I,-30,-30,-29,-29,-29,-28,-29
2.50-2.699,CS,J,-30,-30,-29,-29,-28,-31,-31
2.50-2.699,CS,K,-29,-29,-29,-29,-30,-30,-30
2.50-2.699,CS,L,-32,-31,-31,-31,-30,-33,-33
2.50-2.699,CS,M,,,,,,,
,CS,,,,,,,,
2.70-2.799,CS,2.70-2.799,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
2.70-2.799,CS,D,-30,-29,-29,-29,-32,-29,-28
2.70-2.799,CS,E,-29,-26,-26,-27,-30,-31,-31
2.70-2.799,CS,F,-29,-29,-29,-27,-29,-29,-29
2.70-2.799,CS,G,-29,-28,-28,-28,-26,-27,-28
2.70-2.799,CS,H,-30,-30,-29,-29,-26,-27,-25
2.70-2.799,CS,I,-26,-26,-25,-25,-25,-24,-25
2.70-2.799,CS,J,-26,-26,-25,-25,-24,-27,-27
2.70-2.799,CS,K,-25,-25,-25,-25,-26,-26,-26
2.70-2.799,CS,L,-28,-27,-27,-27,-26,-29,-29
2.70-2.799,CS,M,,,,,,,
,CS,,,,,,,,
2.80-2.999,CS,2.80-2.999,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
2.80-2.999,CS,D,-26,-25,-25,-25,-28,-25,-24
2.80-2.999,CS,E,-25,-22,-22,-23,-26,-27,-27
2.80-2.999,CS,F,-25,-25,-25,-23,-25,-25,-25
2.80-2.999,CS,G,-25,-24,-24,-24,-22,-23,-24
2.80-2.999,CS,H,-26,-26,-25,-25,-22,-23,-21
2.80-2.999,CS,I,-22,-22,-21,-21,-21,-20,-21
2.80-2.999,CS,J,-22,-22,-21,-21,-20,-23,-23
2.80-2.999,CS,K,-21,-21,-21,-21,-22,-22,-22
2.80-2.999,CS,L,-24,-23,-23,-23,-22,-25,-25
2.80-2.999,CS,M,,,,,,,
,CS,,,,,,,,
3.01-3.09,CS,3.01-3.09,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
3.01-3.09,CS,D,-52,-48,-47,-44,-43,-46,-45
3.01-3.09,CS,E,,-48,-47,-44,-43,-46,-45
3.01-3.09,CS,F,,-47,-47,-44,-43,-46,-45
3.01-3.09,CS,G,,-45,-45,-43,-43,-46,-45
3.01-3.09,CS,H,,-45,-45,-43,-43,-46,-45
3.01-3.09,CS,I,,-45,-45,-43,-43,-46,-45
3.01-3.09,CS,J,,,,,,,
3.01-3.09,CS,K,,,,,,,
3.01-3.09,CS,L,,,,,,,
3.01-3.09,CS,M,,,,,,,
,CS,,,,,,,,
4.01-4.09,CS,4.01-4.09,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
4.01-4.09,CS,D,-54,-50,-49,-46,-45,-48,-47
4.01-4.09,CS,E,,-50,-49,-46,-45,-48,-47
4.01-4.09,CS,F,,-49,-49,-46,-45,-48,-47
4.01-4.09,CS,G,,-47,-47,-45,-45,-48,-47
4.01-4.09,CS,H,,-47,-47,-45,-45,-48,-47
4.01-4.09,CS,I,,-47,-47,-45,-45,-48,-47
4.01-4.09,CS,J,,,,,,,
4.01-4.09,CS,K,,,,,,,
4.01-4.09,CS,L,,,,,,,
4.01-4.09,CS,M,,,,,,,
,CS,,,,,,,,
5.01-5.09,CS,5.01-5.09,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
5.01-5.09,CS,D,-54,-50,-49,-46,-45,-48,-47
5.01-5.09,CS,E,,-50,-49,-46,-45,-48,-47
5.01-5.09,CS,F,,-49,-49,-46,-45,-48,-47
5.01-5.09,CS,G,,-47,-47,-45,-45,-48,-47
5.01-5.09,CS,H,,-47,-47,-45,-45,-48,-47
5.01-5.09,CS,I,,-47,-47,-45,-45,-48,-47
5.01-5.09,CS,J,,,,,,,
5.01-5.09,CS,K,,,,,,,
5.01-5.09,CS,L,,,,,,,
5.01-5.09,CS,M,,,,,,,
0.50-0.599,MAO,0.50-0.599,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
0.50-0.599,MAO,D,-30,-29,-29,-27,-27,-30,-33
0.50-0.599,MAO,E,-27,-27,-29,-27,-28,-28,-31
0.50-0.599,MAO,F,-30,-30,-28,-28,-29,-30,-30
0.50-0.599,MAO,G,-30,-31,-28,-26,-28,-28,-28
0.50-0.599,MAO,H,-30,-30,-30,-28,-28,-29,-29
0.50-0.599,MAO,I,-30,-30,-28,-27,-27,-33,-32
0.50-0.599,MAO,J,,,,,,,
0.50-0.599,MAO,K,,,,,,,
0.50-0.599,MAO,L,,,,,,,
0.50-0.599,MAO,M,,,,,,,
,MAO,,,,,,,,
0.60-0.699,MAO,0.60-0.699,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
0.60-0.699,MAO,D,-21,-20,-18,-19,-21,-22,-23
0.60-0.699,MAO,E,-23,-23,-22,-22,-22,-22,-24
0.60-0.699,MAO,F,-23,-22,-20,-20,-20,-21,-24
0.60-0.699,MAO,G,-20,-20,-19,-18,-20,-18,-24
0.60-0.699,MAO,H,-24,-23,-23,-24,-23,-23,-24
0.60-0.699,MAO,I,-25,-25,-25,-26,-26,-25,-26
0.60-0.699,MAO,J,,,,,,,
0.60-0.699,MAO,K,,,,,,,
0.60-0.699,MAO,L,,,,,,,
0.60-0.699,MAO,M,,,,,,,
,MAO,,,,,,,,
0.70-0.799,MAO,0.70-0.799,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
0.70-0.799,MAO,D,-25,-25,-25,-25,-26,-30,-33
0.70-0.799,MAO,E,-27,-25,-26,-26,-27,-27,-30
0.70-0.799,MAO,F,-25,-25,-25,-25,-25,-29,-32
0.70-0.799,MAO,G,-26,-26,-25,-25,-25,-27,-28
0.70-0.799,MAO,H,-27,-26,-26,-27,-26,-28,-28
0.70-0.799,MAO,I,-28,-27,-27,-26,-26,-26,-26
0.70-0.799,MAO,J,,,,,,,
0.70-0.799,MAO,K,,,,,,,
0.70-0.799,MAO,L,,,,,,,
0.70-0.799,MAO,M,,,,,,,
,MAO,,,,,,,,
0.80-0.899,MAO,0.80-0.899,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
0.80-0.899,MAO,D,-20,-22,-22,-22,-23,-22,-23
0.80-0.899,MAO,E,-20,-20,-20,-20,-20,-20,-20
0.80-0.899,MAO,F,-20,-20,-20,-20,-20,-24,-27
0.80-0.899,MAO,G,-21,-21,-20,-20,-21,-21,-27
0.80-0.899,MAO,H,-22,-20,-19,-21,-21,-22,-24
0.80-0.899,MAO,I,-24,-24,-22,-23,-21,-21,-22
0.80-0.899,MAO,J,0,0,0,0,0,0,0
0.80-0.899,MAO,K,,,,,,,
0.80-0.899,MAO,L,,,,,,,
0.80-0.899,MAO,M,,,,,,,
,MAO,,,,,,,,
0.90-0.979,MAO,0.90-0.979,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
0.90-0.979,MAO,D,-20,-23,-20,-19,-21,-25,-26
0.90-0.979,MAO,E,-28,-27,-25,-23,-23,-23,-27
0.90-0.979,MAO,F,-30,-30,-30,-29,-29,-30,-29
0.90-0.979,MAO,G,-31,-31,-31,-30,-31,-31,-31
0.90-0.979,MAO,H,-32,-35,-33,-31,-31,-28,-32
0.90-0.979,MAO,I,-34,-33,-31,-31,-28,-32,-31
0.90-0.979,MAO,J,,,,,,,
0.90-0.979,MAO,K,,,,,,,
0.90-0.979,MAO,L,,,,,,,
0.90-0.979,MAO,M,,,,,,,
,MAO,,,,,,,,
0.98-0.999,MAO,0.98-0.999,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
0.98-0.999,MAO,D,-19,-22,-19,-18,-20,-24,-25
0.98-0.999,MAO,E,-27,-26,-24,-22,-22,-22,-26
0.98-0.999,MAO,F,-29,-29,-29,-28,-28,-29,-28
0.98-0.999,MAO,G,-30,-30,-30,-29,-30,-30,-30
0.98-0.999,MAO,H,-31,-34,-32,-30,-30,-27,-31
0.98-0.999,MAO,I,-33,-32,-30,-30,-27,-31,-30
0.98-0.999,MAO,J,,,,,,,
0.98-0.999,MAO,K,,,,,,,
0.98-0.999,MAO,L,,,,,,,
0.98-0.999,MAO,M,,,,,,,
,MAO,,,,,,,,
1.00-1.099,MAO,1.00-1.099,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
1.00-1.099,MAO,D,,,-31,-25,-25,-26,-30
1.00-1.099,MAO,E,,,-24,-27,-27,-26,-28
1.00-1.099,MAO,F,,,-22,-23,-25,-25,-28
1.00-1.099,MAO,G,,-22,-22,-23,-22,-22,-26
1.00-1.099,MAO,H,,-24,-25,-24,-21,-21,-23
1.00-1.099,MAO,I,,-24,-22,-22,-23,-24,-24
1.00-1.099,MAO,J,,-24,-22,-25,-24,-24,-24
1.00-1.099,MAO,K,,-26,-25,-25,-25,-27,-27
1.00-1.099,MAO,L,,-22,-22,-22,-20,-27,-29
1.00-1.099,MAO,M,,,,,,,
,MAO,,,,,,,,
1.10-1.199,MAO,1.10-1.199,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
1.10-1.199,MAO,D,,,-34,-27,-27,-28,-32
1.10-1.199,MAO,E,,,-27,-29,-29,-28,-30
1.10-1.199,MAO,F,,,-25,-25,-27,-27,-30
1.10-1.199,MAO,G,,-25,-25,-25,-24,-24,-28
1.10-1.199,MAO,H,,-27,-28,-26,-23,-23,-25
1.10-1.199,MAO,I,,-27,-25,-24,-25,-26,-26
1.10-1.199,MAO,J,,-27,-25,-27,-26,-26,-26
1.10-1.199,MAO,K,,-29,-28,-27,-27,-29,-29
1.10-1.199,MAO,L,,-25,-25,-24,-22,-29,-31
1.10-1.199,MAO,M,,,,,,,
,MAO,,,,,,,,
1.20-1.299,MAO,1.20-1.299,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
1.20-1.299,MAO,D,,,-24,-23,-21,-21,-22
1.20-1.299,MAO,E,,,-20,-20,-20,-21,-22
1.20-1.299,MAO,F,,,-20,-19,-20,-21,-22
1.20-1.299,MAO,G,,-19,-20,-20,-20,-20,-23
1.20-1.299,MAO,H,,-22,-20,-19,-19,-20,-22
1.20-1.299,MAO,I,,-21,-20,-20,-18,-22,-21
1.20-1.299,MAO,J,,-24,-23,-22,-22,-22,-22
1.20-1.299,MAO,K,,-24,-23,-22,-23,-24,-25
1.20-1.299,MAO,L,,-24,-23,-22,-22,-23,-25
1.20-1.299,MAO,M,,,,,,,
,MAO,,,,,,,,
1.30-1.399,MAO,1.30-1.399,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
1.30-1.399,MAO,D,,,-20,-19,-17,-17,-20
1.30-1.399,MAO,E,,,-16,-16,-16,-17,-18
1.30-1.399,MAO,F,,,-16,-15,-16,-17,-19
1.30-1.399,MAO,G,,-17,-17,-17,-16,-16,-17
1.30-1.399,MAO,H,,-18,-16,-15,-18,-19,-20
1.30-1.399,MAO,I,,-17,-16,-16,-14,-18,-19
